time,latitude,longitude,ugrd10m,time_run,vgrd10m,WS,WD
2026-03-03 12:00:00,12.0,-33.5,-7.75348,2026-02-23 12:00:00,-3.3462157,8.4447,-156.66
2026-03-03 12:00:00,12.0,-33.0,-6.73348,2026-02-23 12:00:00,-4.146216,7.9076,-148.38
2026-03-03 12:00:00,12.0,-32.5,-6.61348,2026-02-23 12:00:00,-4.706216,8.1171,-144.56
2026-03-03 12:00:00,12.0,-32.0,-7.04348,2026-02-23 12:00:00,-4.1162157,8.1581,-149.7
2026-03-03 12:00:00,12.0,-31.5,-7.4334803,2026-02-23 12:00:00,-3.7562158,8.3286,-153.19
2026-03-03 12:00:00,12.0,-31.0,-7.38348,2026-02-23 12:00:00,-4.956216,8.8927,-146.13
2026-03-03 12:00:00,12.0,-30.5,-6.60348,2026-02-23 12:00:00,-5.2962155,8.465,-141.27
2026-03-03 12:00:00,12.0,-30.0,-5.3534803,2026-02-23 12:00:00,-5.4062157,7.6083,-134.72
2026-03-03 12:00:00,12.0,-29.5,-6.4134803,2026-02-23 12:00:00,-5.6762156,8.5646,-138.49
2026-03-03 12:00:00,12.0,-29.0,-5.36348,2026-02-23 12:00:00,-4.8862157,7.2555,-137.67
2026-03-03 12:00:00,12.0,-28.5,-5.76348,2026-02-23 12:00:00,-4.4262156,7.267,-142.48
2026-03-03 12:00:00,12.0,-28.0,-4.67348,2026-02-23 12:00:00,-4.706216,6.6325,-134.8
2026-03-03 12:00:00,12.0,-27.5,-3.2434802,2026-02-23 12:00:00,-4.376216,5.4471,-126.54
2026-03-03 12:00:00,12.0,-27.0,-3.7934802,2026-02-23 12:00:00,-4.896216,6.1938,-127.77
2026-03-03 12:00:00,12.0,-26.5,-4.6834803,2026-02-23 12:00:00,-5.6062155,7.3051,-129.88
2026-03-03 12:00:00,12.0,-26.0,-4.69348,2026-02-23 12:00:00,-5.936216,7.5675,-128.33
2026-03-03 12:00:00,12.0,-25.5,-5.9134803,2026-02-23 12:00:00,-7.306216,9.3995,-128.99
2026-03-03 12:00:00,12.0,-25.0,-4.80348,2026-02-23 12:00:00,-7.4462156,8.8611,-122.83
2026-03-03 12:00:00,12.0,-24.5,-4.67348,2026-02-23 12:00:00,-7.5062156,8.8422,-121.91
2026-03-03 12:00:00,12.0,-24.0,-4.55348,2026-02-23 12:00:00,-6.8862157,8.2556,-123.47
2026-03-03 12:00:00,12.0,-23.5,-4.6234803,2026-02-23 12:00:00,-6.7762156,8.2033,-124.31
2026-03-03 12:00:00,12.0,-23.0,-4.30348,2026-02-23 12:00:00,-6.7762156,8.0273,-122.42
2026-03-03 12:00:00,12.0,-22.5,-4.15348,2026-02-23 12:00:00,-6.8962154,8.0504,-121.06
2026-03-03 12:00:00,12.0,-22.0,-3.9634802,2026-02-23 12:00:00,-7.266216,8.2769,-118.61
2026-03-03 12:00:00,12.0,-21.5,-4.02348,2026-02-23 12:00:00,-7.5462155,8.5518,-118.07
2026-03-03 12:00:00,12.0,-21.0,-3.4534802,2026-02-23 12:00:00,-7.496216,8.2535,-114.74
2026-03-03 12:00:00,12.0,-20.5,-3.5834801,2026-02-23 12:00:00,-7.6162157,8.4171,-115.2
2026-03-03 12:00:00,12.0,-20.0,-3.10348,2026-02-23 12:00:00,-7.706216,8.3077,-111.94
2026-03-03 12:00:00,12.0,-19.5,-3.1834803,2026-02-23 12:00:00,-7.8762155,8.4953,-112.01
2026-03-03 12:00:00,12.0,-19.0,-2.0434802,2026-02-23 12:00:00,-7.8362155,8.0983,-104.62
2026-03-03 12:00:00,12.0,-18.5,-2.5234802,2026-02-23 12:00:00,-7.7762156,8.1754,-107.98
2026-03-03 12:00:00,12.0,-18.0,-1.4134802,2026-02-23 12:00:00,-8.236216,8.3566,-99.74
2026-03-03 12:00:00,12.0,-17.5,-0.8834802,2026-02-23 12:00:00,-8.336216,8.3829,-96.05
2026-03-03 12:00:00,12.0,-17.0,-0.8734802,2026-02-23 12:00:00,-7.0462155,7.1001,-97.07
2026-03-03 12:00:00,12.0,-16.5,1.8765197,2026-02-23 12:00:00,-2.0362158,2.769,-47.34
2026-03-03 12:00:00,12.0,-16.0,-2.2834802,2026-02-23 12:00:00,-3.3362157,4.0428,-124.39
2026-03-03 12:00:00,12.0,-15.5,-1.9734802,2026-02-23 12:00:00,-2.6362157,3.2931,-126.82
2026-03-03 12:00:00,12.0,-15.0,-1.4634802,2026-02-23 12:00:00,-2.6662157,3.0415,-118.76
2026-03-03 12:00:00,12.5,-82.0,-6.98348,2026-02-23 12:00:00,-4.7362156,8.4381,-145.85
2026-03-03 12:00:00,12.5,-81.5,-6.59348,2026-02-23 12:00:00,-4.996216,8.2726,-142.85
2026-03-03 12:00:00,12.5,-81.0,-6.3934803,2026-02-23 12:00:00,-5.1562157,8.2136,-141.11
2026-03-03 12:00:00,12.5,-80.5,-6.54348,2026-02-23 12:00:00,-5.936216,8.8349,-137.79
2026-03-03 12:00:00,12.5,-80.0,-8.07348,2026-02-23 12:00:00,-5.9062157,10.0032,-143.81
2026-03-03 12:00:00,12.5,-79.5,-7.97348,2026-02-23 12:00:00,-5.496216,9.6843,-145.42
2026-03-03 12:00:00,12.5,-79.0,-8.88348,2026-02-23 12:00:00,-4.8262157,10.1098,-151.49
2026-03-03 12:00:00,12.5,-78.5,-8.31348,2026-02-23 12:00:00,-6.1562157,10.3447,-143.48
2026-03-03 12:00:00,12.5,-78.0,-8.75348,2026-02-23 12:00:00,-5.7162156,10.4546,-146.85
2026-03-03 12:00:00,12.5,-77.5,-9.28348,2026-02-23 12:00:00,-5.8562155,10.9763,-147.76
2026-03-03 12:00:00,12.5,-77.0,-9.61348,2026-02-23 12:00:00,-6.1362157,11.4049,-147.45
2026-03-03 12:00:00,12.5,-76.5,-10.56348,2026-02-23 12:00:00,-5.766216,12.0348,-151.37
2026-03-03 12:00:00,12.5,-76.0,-11.57348,2026-02-23 12:00:00,-5.5462155,12.8338,-154.4
2026-03-03 12:00:00,12.5,-75.5,-11.78348,2026-02-23 12:00:00,-5.2562156,12.9026,-155.96
2026-03-03 12:00:00,12.5,-75.0,-11.87348,2026-02-23 12:00:00,-3.9762158,12.5216,-161.49
2026-03-03 12:00:00,12.5,-74.5,-11.51348,2026-02-23 12:00:00,-2.2862158,11.7383,-168.77
2026-03-03 12:00:00,12.5,-74.0,-10.92348,2026-02-23 12:00:00,-0.6962158,10.9456,-176.35
2026-03-03 12:00:00,12.5,-73.5,-10.53348,2026-02-23 12:00:00,-0.14621581,10.5345,-179.2
2026-03-03 12:00:00,12.5,-73.0,-10.65348,2026-02-23 12:00:00,-0.7162158,10.6775,-176.15
2026-03-03 12:00:00,12.5,-72.5,-9.51348,2026-02-23 12:00:00,-2.5462158,9.8483,-165.02
2026-03-03 12:00:00,12.5,-72.0,-9.18348,2026-02-23 12:00:00,-2.8362157,9.6115,-162.84
2026-03-03 12:00:00,12.5,-71.5,-9.83348,2026-02-23 12:00:00,-1.9362158,10.0223,-168.86
2026-03-03 12:00:00,12.5,-71.0,-9.22348,2026-02-23 12:00:00,-1.1062158,9.2896,-173.16
2026-03-03 12:00:00,12.5,-70.5,-9.74348,2026-02-23 12:00:00,-1.7762158,9.9041,-169.67
2026-03-03 12:00:00,12.5,-70.0,-10.22348,2026-02-23 12:00:00,-1.2462158,10.2992,-173.05
2026-03-03 12:00:00,12.5,-69.5,-10.62348,2026-02-23 12:00:00,-0.8062158,10.654,-175.66
2026-03-03 12:00:00,12.5,-69.0,-10.35348,2026-02-23 12:00:00,-0.7662158,10.3818,-175.77
2026-03-03 12:00:00,12.5,-68.5,-10.28348,2026-02-23 12:00:00,-1.1662158,10.3494,-173.53
2026-03-03 12:00:00,12.5,-68.0,-9.94348,2026-02-23 12:00:00,-1.4262158,10.0452,-171.84
2026-03-03 12:00:00,12.5,-67.5,-9.81348,2026-02-23 12:00:00,-1.3862158,9.9109,-171.96
2026-03-03 12:00:00,12.5,-67.0,-9.65348,2026-02-23 12:00:00,-0.9262158,9.6978,-174.52
2026-03-03 12:00:00,12.5,-66.5,-9.56348,2026-02-23 12:00:00,-1.3362157,9.6564,-172.05
2026-03-03 12:00:00,12.5,-66.0,-9.23348,2026-02-23 12:00:00,-0.60621583,9.2534,-176.24
2026-03-03 12:00:00,12.5,-65.5,-9.01348,2026-02-23 12:00:00,-0.49621582,9.0271,-176.85
2026-03-03 12:00:00,12.5,-65.0,-9.38348,2026-02-23 12:00:00,-0.6162158,9.4037,-176.24
2026-03-03 12:00:00,12.5,-64.5,-9.75348,2026-02-23 12:00:00,-1.0062158,9.8052,-174.11
2026-03-03 12:00:00,12.5,-64.0,-10.21348,2026-02-23 12:00:00,-0.8762158,10.251,-175.1
2026-03-03 12:00:00,12.5,-63.5,-10.45348,2026-02-23 12:00:00,-0.5362158,10.4672,-177.06
2026-03-03 12:00:00,12.5,-63.0,-10.79348,2026-02-23 12:00:00,-0.3162158,10.7981,-178.32
2026-03-03 12:00:00,12.5,-62.5,-10.43348,2026-02-23 12:00:00,-0.00621582,10.4335,-179.97
2026-03-03 12:00:00,12.5,-62.0,-10.37348,2026-02-23 12:00:00,-0.00621582,10.3735,-179.97
2026-03-03 12:00:00,12.5,-61.5,-10.74348,2026-02-23 12:00:00,-0.5762158,10.7589,-176.93
2026-03-03 12:00:00,12.5,-61.0,-10.63348,2026-02-23 12:00:00,-0.4862158,10.6446,-177.38
2026-03-03 12:00:00,12.5,-60.5,-10.07348,2026-02-23 12:00:00,0.11378418,10.0741,179.35
2026-03-03 12:00:00,12.5,-60.0,-9.65348,2026-02-23 12:00:00,-0.7862158,9.6854,-175.34
2026-03-03 12:00:00,12.5,-59.5,-9.98348,2026-02-23 12:00:00,-1.1662158,10.0514,-173.34
2026-03-03 12:00:00,12.5,-59.0,-9.79348,2026-02-23 12:00:00,-1.4062158,9.8939,-171.83
2026-03-03 12:00:00,12.5,-58.5,-9.96348,2026-02-23 12:00:00,-1.8362157,10.1313,-169.56
2026-03-03 12:00:00,12.5,-58.0,-10.56348,2026-02-23 12:00:00,-1.9762157,10.7467,-169.4
2026-03-03 12:00:00,12.5,-57.5,-10.17348,2026-02-23 12:00:00,-1.6162158,10.3011,-170.97
2026-03-03 12:00:00,12.5,-57.0,-9.00348,2026-02-23 12:00:00,-0.9562158,9.0541,-173.94
2026-03-03 12:00:00,12.5,-56.5,-8.68348,2026-02-23 12:00:00,-1.6262158,8.8344,-169.39
2026-03-03 12:00:00,12.5,-56.0,-10.23348,2026-02-23 12:00:00,-2.2662158,10.4814,-167.51
2026-03-03 12:00:00,12.5,-55.5,-10.67348,2026-02-23 12:00:00,-2.2562158,10.9093,-168.06
2026-03-03 12:00:00,12.5,-55.0,-9.69348,2026-02-23 12:00:00,-1.6762158,9.8373,-170.19
2026-03-03 12:00:00,12.5,-54.5,-9.72348,2026-02-23 12:00:00,-1.9762157,9.9223,-168.51
2026-03-03 12:00:00,12.5,-54.0,-9.75348,2026-02-23 12:00:00,-0.4462158,9.7637,-177.38
2026-03-03 12:00:00,12.5,-53.5,-9.92348,2026-02-23 12:00:00,-0.43621582,9.9331,-177.48
2026-03-03 12:00:00,12.5,-53.0,-9.64348,2026-02-23 12:00:00,-1.4462157,9.7513,-171.47
2026-03-03 12:00:00,12.5,-52.5,-9.21348,2026-02-23 12:00:00,-1.6362158,9.3576,-169.93
2026-03-03 12:00:00,12.5,-52.0,-10.38348,2026-02-23 12:00:00,-1.0662158,10.4381,-174.14
2026-03-03 12:00:00,12.5,-51.5,-10.19348,2026-02-23 12:00:00,-0.9562158,10.2382,-174.64
2026-03-03 12:00:00,12.5,-51.0,-9.75348,2026-02-23 12:00:00,-0.16621582,9.7549,-179.02
2026-03-03 12:00:00,12.5,-50.5,-9.48348,2026-02-23 12:00:00,0.33378416,9.4894,177.98
2026-03-03 12:00:00,12.5,-50.0,-9.10348,2026-02-23 12:00:00,0.22378418,9.1062,178.59
2026-03-03 12:00:00,12.5,-49.5,-9.98348,2026-02-23 12:00:00,-1.3862158,10.0793,-172.09
2026-03-03 12:00:00,12.5,-49.0,-9.32348,2026-02-23 12:00:00,-0.5762158,9.3413,-176.46
2026-03-03 12:00:00,12.5,-48.5,-9.39348,2026-02-23 12:00:00,0.26378417,9.3972,178.39
2026-03-03 12:00:00,12.5,-48.0,-9.39348,2026-02-23 12:00:00,0.80378413,9.4278,175.11
2026-03-03 12:00:00,12.5,-47.5,-9.27348,2026-02-23 12:00:00,1.1137842,9.3401,173.15
2026-03-03 12:00:00,12.5,-47.0,-9.13348,2026-02-23 12:00:00,0.95378417,9.1831,174.04
2026-03-03 12:00:00,12.5,-46.5,-9.07348,2026-02-23 12:00:00,0.49378416,9.0869,176.89
2026-03-03 12:00:00,12.5,-46.0,-9.16348,2026-02-23 12:00:00,0.7437842,9.1936,175.36
2026-03-03 12:00:00,12.5,-45.5,-9.04348,2026-02-23 12:00:00,0.45378417,9.0549,177.13
2026-03-03 12:00:00,12.5,-45.0,-9.25348,2026-02-23 12:00:00,0.98378414,9.3056,173.93
2026-03-03 12:00:00,12.5,-44.5,-9.42348,2026-02-23 12:00:00,0.25378418,9.4269,178.46
2026-03-03 12:00:00,12.5,-44.0,-9.50348,2026-02-23 12:00:00,-1.3462158,9.5984,-171.94
2026-03-03 12:00:00,12.5,-43.5,-9.93348,2026-02-23 12:00:00,-1.4562157,10.0397,-171.66
2026-03-03 12:00:00,12.5,-43.0,-10.20348,2026-02-23 12:00:00,-2.3062158,10.4609,-167.26
2026-03-03 12:00:00,12.5,-42.5,-9.01348,2026-02-23 12:00:00,-1.7762158,9.1868,-168.85
2026-03-03 12:00:00,12.5,-42.0,-9.01348,2026-02-23 12:00:00,-2.3962157,9.3266,-165.11
2026-03-03 12:00:00,12.5,-41.5,-9.46348,2026-02-23 12:00:00,-3.0462158,9.9417,-162.16
2026-03-03 12:00:00,12.5,-41.0,-9.75348,2026-02-23 12:00:00,-3.4962158,10.3612,-160.28
2026-03-03 12:00:00,12.5,-40.5,-9.31348,2026-02-23 12:00:00,-3.4962158,9.9481,-159.42
2026-03-03 12:00:00,12.5,-40.0,-9.89348,2026-02-23 12:00:00,-4.206216,10.7505,-156.97
2026-03-03 12:00:00,12.5,-39.5,-9.99348,2026-02-23 12:00:00,-3.6162157,10.6276,-160.11
2026-03-03 12:00:00,12.5,-39.0,-9.32348,2026-02-23 12:00:00,-3.7962158,10.0667,-157.85
2026-03-03 12:00:00,12.5,-38.5,-8.6934805,2026-02-23 12:00:00,-4.1762156,9.6446,-154.34
2026-03-03 12:00:00,12.5,-38.0,-8.88348,2026-02-23 12:00:00,-5.0062156,10.197,-150.6
2026-03-03 12:00:00,12.5,-37.5,-8.24348,2026-02-23 12:00:00,-4.4862156,9.3852,-151.44
2026-03-03 12:00:00,12.5,-37.0,-7.72348,2026-02-23 12:00:00,-5.0462155,9.2259,-146.84
2026-03-03 12:00:00,12.5,-36.5,-8.70348,2026-02-23 12:00:00,-4.9862156,10.0306,-150.19
2026-03-03 12:00:00,12.5,-36.0,-8.72348,2026-02-23 12:00:00,-2.6762156,9.1248,-162.94
2026-03-03 12:00:00,12.5,-35.5,-8.38348,2026-02-23 12:00:00,-3.5362158,9.0988,-157.13
2026-03-03 12:00:00,12.5,-35.0,-7.84348,2026-02-23 12:00:00,-3.8062158,8.7182,-154.11
2026-03-03 12:00:00,12.5,-34.5,-9.05348,2026-02-23 12:00:00,-3.5562158,9.7269,-158.56
2026-03-03 12:00:00,12.5,-34.0,-7.4534802,2026-02-23 12:00:00,-4.606216,8.7619,-148.28
2026-03-03 12:00:00,12.5,-33.5,-7.64348,2026-02-23 12:00:00,-4.9062157,9.0826,-147.3
2026-03-03 12:00:00,12.5,-33.0,-6.96348,2026-02-23 12:00:00,-4.3662157,8.2191,-147.91
